Date	TSLA	^GSPC	AMC	RIVN	LCID	XPEV	LI	PTRA	F	GM	TWTR	TGT	SVNDY	EMR	GRMN	DHR	NUE	NSANY	TM	HMC
2022-02-08	922.0	4521.5400390625	16.43000030517578	60.95000076293945	27.43000030517578	37.16999816894531	29.0	8.020000457763672	17.719999313354492	49.459999084472656	35.97999954223633	212.9499969482422	24.950000762939453	97.12000274658203	126.36000061035156	285.6199951171875	115.56999969482422	10.569999694824219	200.32000732421875	29.600000381469727
2022-02-09	932.0	4587.18017578125	18.940000534057617	64.52999877929688	28.829999923706055	40.72999954223633	30.1299991607666	8.770000457763672	18.350000381469727	50.720001220703125	37.83000183105469	216.63999938964844	24.600000381469727	98.41999816894531	128.6999969482422	292.010009765625	120.08000183105469	10.930000305175781	201.3699951171875	30.5
2022-02-10	904.5499877929688	4504.080078125	18.59000015258789	64.72000122070312	27.90999984741211	38.91999816894531	29.3700008392334	8.4399995803833	18.079999923706055	50.34000015258789	37.08000183105469	213.83999633789062	24.360000610351562	96.87000274658203	124.20999908447266	282.20001220703125	121.58999633789062	10.84000015258789	194.41000366210938	30.760000228881836
2022-02-11	860.0	4418.64013671875	18.809999465942383	58.849998474121094	25.84000015258789	37.27000045776367	28.139999389648438	8.25	17.549999237060547	48.83000183105469	35.84000015258789	211.55999755859375	23.860000610351562	94.73999786376953	123.2300033569336	272.6600036621094	118.41000366210938	10.779999732971191	192.7100067138672	30.459999084472656
2022-02-14	875.760009765625	4401.669921875	17.75	62.650001525878906	27.440000534057617	37.0099983215332	28.479999542236328	8.289999961853027	17.459999084472656	48.400001525878906	35.689998626708984	208.57000732421875	24.540000915527344	93.97000122070312	120.76000213623047	271.5	117.3499984741211	10.609999656677246	188.97000122070312	30.65999984741211
2022-02-15	922.4299926757812	4471.06982421875	19.479999542236328	66.29000091552734	28.8700008392334	40.060001373291016	30.18000030517578	8.829999923706055	18.079999923706055	49.66999816894531	36.97999954223633	207.17999267578125	25.579999923706055	94.87999725341797	119.87999725341797	269.07000732421875	121.58000183105469	10.720000267028809	189.39999389648438	31.719999313354492
2022-02-16	923.3900146484375	4475.009765625	19.670000076293945	66.25	29.0	39.150001525878906	29.790000915527344	9.039999961853027	18.010000228881836	50.43000030517578	36.2400016784668	207.80999755859375	25.389999389648438	95.87000274658203	119.58999633789062	267.69000244140625	122.66000366210938	10.579999923706055	190.3000030517578	31.969999313354492
2022-02-17	876.3499755859375	4380.259765625	18.940000534057617	64.73999786376953	28.110000610351562	39.36000061035156	29.6299991607666	8.729999542236328	17.540000915527344	48.81999969482422	35.43000030517578	204.0	24.579999923706055	93.19000244140625	113.31999969482422	269.2699890136719	120.94000244140625	10.470000267028809	186.5399932861328	31.559999465942383
2022-02-18	856.97998046875	4348.8701171875	17.899999618530273	66.37000274658203	26.59000015258789	37.88999938964844	28.549999237060547	8.529999732971191	18.040000915527344	48.599998474121094	34.31999969482422	204.38999938964844	24.670000076293945	92.7699966430664	114.5199966430664	266.92999267578125	122.93000030517578	10.569999694824219	188.97000122070312	31.8700008392334
2022-02-22	821.530029296875	4304.759765625	16.469999313354492	62.38999938964844	25.510000228881836	34.77000045776367	27.690000534057617	8.15999984741211	17.290000915527344	46.77000045776367	32.93000030517578	196.35000610351562	24.799999237060547	92.73999786376953	111.83000183105469	266.17999267578125	118.70999908447266	9.90999984741211	185.63999938964844	31.18000030517578
2022-02-23	764.0399780273438	4225.5	15.729999542236328	57.529998779296875	23.969999313354492	34.209999084472656	27.600000381469727	7.929999828338623	16.950000762939453	46.380001068115234	32.7599983215332	189.89999389648438	24.6200008392334	90.91000366210938	109.79000091552734	262.3900146484375	117.9800033569336	9.779999732971191	183.83999633789062	30.770000457763672
2022-02-24	800.77001953125	4288.7001953125	17.68000030517578	63.709999084472656	25.280000686645508	34.560001373291016	27.360000610351562	8.789999961853027	17.149999618530273	46.349998474121094	34.97999954223633	191.5500030517578	24.639999389648438	90.0	110.41000366210938	271.55999755859375	120.9000015258789	9.850000381469727	182.22999572753906	30.56999969482422
2022-02-25	809.8699951171875	4384.64990234375	17.65999984741211	63.43000030517578	26.350000381469727	35.029998779296875	27.889999389648438	8.850000381469727	17.829999923706055	47.43000030517578	35.290000915527344	199.22000122070312	24.18000030517578	92.81999969482422	111.83000183105469	279.25	130.0500030517578	9.989999771118164	185.3800048828125	31.049999237060547
2022-02-28	870.4299926757812	4373.93994140625	18.860000610351562	67.55999755859375	28.979999542236328	36.369998931884766	30.450000762939453	9.039999961853027	17.559999465942383	46.720001220703125	35.54999923706055	199.77000427246094	24.389999389648438	92.91999816894531	110.44000244140625	274.4100036621094	131.6199951171875	9.5600004196167	182.9499969482422	30.559999465942383
2022-03-01	864.3699951171875	4306.259765625	18.31999969482422	61.90999984741211	24.989999771118164	33.84000015258789	30.420000076293945	8.229999542236328	16.700000762939453	44.52000045776367	35.560001373291016	219.42999267578125	23.719999313354492	89.51000213623047	110.0	272.0299987792969	131.0	9.319999694824219	181.7100067138672	29.81999969482422
2022-03-02	879.8900146484375	4386.5400390625	18.530000686645508	53.560001373291016	24.579999923706055	34.41999816894531	30.09000015258789	7.820000171661377	18.100000381469727	46.31999969482422	34.619998931884766	224.89999389648438	23.809999465942383	93.2300033569336	113.91000366210938	274.5	138.00999450683594	9.199999809265137	179.14999389648438	29.610000610351562
2022-03-03	839.2899780273438	4363.490234375	18.059999465942383	50.90999984741211	22.6299991607666	31.260000228881836	27.899999618530273	7.400000095367432	17.600000381469727	44.900001525878906	33.4900016784668	223.83999633789062	23.8799991607666	93.22000122070312	112.05000305175781	276.57000732421875	137.52999877929688	9.0	176.08999633789062	28.829999923706055
2022-03-04	838.2899780273438	4328.8701171875	16.56999969482422	47.38999938964844	22.6299991607666	29.530000686645508	27.229999542236328	7.190000057220459	16.850000381469727	42.400001525878906	33.38999938964844	224.10000610351562	23.739999771118164	91.58000183105469	110.56999969482422	272.5400085449219	138.72000122070312	8.619999885559082	170.75	28.010000228881836
2022-03-07	804.5800170898438	4201.08984375	15.210000038146973	42.43000030517578	23.170000076293945	27.209999084472656	25.700000762939453	7.230000019073486	15.970000267028809	39.83000183105469	32.41999816894531	211.0399932861328	23.700000762939453	91.63999938964844	108.63999938964844	263.0199890136719	131.89999389648438	8.039999961853027	160.1699981689453	26.68000030517578
2022-03-08	824.4000244140625	4170.7001953125	15.390000343322754	42.209999084472656	24.239999771118164	25.979999542236328	24.239999771118164	7.349999904632568	16.030000686645508	40.20000076293945	32.68000030517578	208.80999755859375	23.510000228881836	93.69999694824219	109.9800033569336	257.2699890136719	125.95999908447266	7.650000095367432	156.33999633789062	26.389999389648438
2022-03-09	858.969970703125	4277.8798828125	15.710000038146973	43.95000076293945	25.260000228881836	28.649999618530273	27.6299991607666	7.46999979019165	16.3700008392334	42.279998779296875	34.369998931884766	216.0	23.639999389648438	94.38999938964844	110.72000122070312	264.82000732421875	130.00999450683594	7.860000133514404	164.0500030517578	27.270000457763672
2022-03-10	838.2999877929688	4259.52001953125	15.319999694824219	41.15999984741211	24.209999084472656	26.06999969482422	25.989999771118164	7.179999828338623	16.329999923706055	41.849998474121094	34.119998931884766	214.77999877929688	23.030000686645508	94.73999786376953	111.12999725341797	263.8299865722656	133.55999755859375	8.079999923706055	164.42999267578125	27.18000030517578
2022-03-11	795.3499755859375	4204.31005859375	14.300000190734863	38.04999923706055	22.920000076293945	22.90999984741211	22.170000076293945	7.079999923706055	16.040000915527344	41.5099983215332	33.0	206.97000122070312	22.860000610351562	93.0	109.80000305175781	262.5199890136719	135.25	7.78000020980835	158.27000427246094	26.450000762939453
2022-03-14	766.3699951171875	4173.10986328125	13.5600004196167	35.83000183105469	21.549999237060547	19.75	17.600000381469727	6.659999847412109	15.739999771118164	40.83000183105469	33.029998779296875	208.75999450683594	22.200000762939453	92.31999969482422	109.36000061035156	266.8500061035156	132.0500030517578	7.920000076293945	161.08999633789062	26.65999984741211
2022-03-15	801.8900146484375	4262.4501953125	14.479999542236328	37.0	21.979999542236328	21.25	19.75	6.889999866485596	16.059999465942383	42.130001068115234	33.970001220703125	215.35000610351562	22.989999771118164	92.6500015258789	109.69000244140625	270.8900146484375	135.52000427246094	8.300000190734863	165.92999267578125	27.15999984741211
2022-03-16	840.22998046875	4357.85986328125	15.229999542236328	41.58000183105469	23.6200008392334	27.530000686645508	26.049999237060547	7.480000019073486	16.579999923706055	43.849998474121094	35.369998931884766	215.58999633789062	23.559999465942383	93.76000213623047	111.93000030517578	277.9200134277344	135.11000061035156	8.6899995803833	171.88999938964844	28.280000686645508
